dimension,group,horizon,rows,rmse,mae,bias,pearson,rank_ic,prediction_mean,prediction_std,target_mean,target_std,accuracy,balanced_accuracy,mcc,auc,target_up_rate,prediction_up_rate
industry_id,13,120,27503,0.02034031204435662,0.014234120438018189,-0.001875654531229941,0.011295638191799214,0.051492672038690714,-0.0007408733037187814,0.0014149923996189585,0.0011347812275111595,0.02022014781572129,0.5143272727272727,0.5180824898820533,0.03866201915528259,0.5284753497975336,0.5105818181818181,0.32294545454545454
industry_id,13,240,27010,0.02804917425738189,0.020049259763510525,-0.0036385353856002826,0.021836816093102146,0.05845503441242662,-0.0014878492152593514,0.002859015310647374,0.002150686170340931,0.027727340357286596,0.510145893505147,0.5171218906339903,0.036139524349315895,0.5309441001853458,0.5215507664963341,0.33888765459527515
industry_id,13,480,25236,0.03994235510177854,0.028519448963454506,-0.005776046321014524,0.0021844172854756823,0.06003645876155507,-0.0005863409619878406,0.005191666830781089,0.005189705359026684,0.039191383442919316,0.5204486010937623,0.5183282542955567,0.03661231787454266,0.527837461566013,0.5381231671554252,0.5292066259808196
industry_id,130,5,3496,0.0039074413907520394,0.002372044956979699,-0.00019452604952918087,0.03253936024789773,0.055727992515849034,-0.00015958342249321409,2.735723941453671e-05,3.49426270359668e-05,0.003903390694704979,0.5207439198855508,0.5,0.0,0.5293344267672626,0.4792560801144492,0.0
industry_id,130,15,3490,0.006990644998582042,0.004354851589293873,-0.0005222543414154325,0.007334181169270081,0.051272947212659965,-0.00023339016349973853,0.0001275451450334883,0.00028886417791569395,0.0069708781226164715,0.5177650429799427,0.5,0.0,0.5338419515313294,0.4822349570200573,0.0
industry_id,130,30,3481,0.01001251839123811,0.006425332036446972,-0.0009083538566253766,-0.0026655061234132898,0.053755356997324616,-0.0003026205087295971,0.00020885675242144722,0.0006057333478957796,0.00996848521958447,0.5222637173226085,0.5049869759815945,0.027651707741619312,0.534140778399963,0.48147084171215165,0.033611031312841134
industry_id,130,60,3463,0.014153829790227931,0.009493522549526998,-0.0016668894437188175,0.0027818947972504077,0.06529260390642107,-0.00035288575986938654,0.00041857423461988624,0.0013140036838494309,0.014050263129372702,0.5255558764077389,0.5121599099550443,0.035640871381948075,0.5352745101968565,0.481663297718741,0.1342766387525267
industry_id,130,120,3427,0.01983629993085528,0.013855833941756133,-0.0030401564305675335,0.02791498359276365,0.08669001530862985,-0.00042194772677426505,0.0012717908749773556,0.0026182087037932684,0.01959617819040566,0.5462503647505107,0.5464595093700337,0.09411646644845874,0.5478869315429987,0.5013131018383425,0.42048438867814414
industry_id,130,240,3431,0.028705659302263733,0.02064293023595204,-0.005935603284649884,0.05572777834052362,0.09515858332695662,-0.0010173951503455625,0.002540268677075572,0.0049182081343043214,0.028112093823377995,0.5389099387933547,0.5416453319679126,0.08544000330170555,0.5569446059421641,0.5120955989507432,0.38793354707082484
industry_id,130,480,3290,0.040027036659161026,0.027635664388332155,-0.008693368061303606,0.10000589505654123,0.11140591587873083,0.00043469976711987113,0.004617581602880673,0.009128067828423478,0.03926230343628506,0.5571428571428572,0.5521895202746266,0.10592567525058952,0.5538549578839302,0.5285714285714286,0.5896656534954408
industry_id,131,5,21953,0.003952529454351982,0.002411036727335881,-0.00014337040534805629,0.01879154603906168,0.036353228783363827,-0.00014688517042267104,4.095941270783739e-05,-3.5147650746147443e-06,0.003950485747993587,0.5187465790914066,0.5,0.0,0.5125258754372408,0.4812534209085933,0.0
industry_id,131,15,21882,0.0072255451312174,0.0043692940620634725,-0.00025196702922534455,0.020515415632480827,0.04829530637554495,-0.00023868948333246172,0.00014969419339768157,1.3277545892882826e-05,0.007222670483106346,0.5179510633432426,0.4998732891840663,-0.0032136685243765403,0.524305998883534,0.4818659958838326,0.0015549965698605076
industry_id,131,30,21781,0.010177950587023452,0.006297148343356289,-0.0003363744167940115,0.02423511310268652,0.05642310057646215,-0.0002972643199742411,0.00023790113855505187,3.911009681977039e-05,0.01017537551879033,0.5180285701162096,0.5044857195540694,0.02150053584843731,0.5333064459385984,0.48509485094850946,0.04556520141472601
industry_id,131,60,21578,0.01395409786644563,0.009072827155195709,-0.000385498767539459,0.03857007663462344,0.06843541286265022,-0.0003748237195242209,0.00045862189738389813,1.0675048015238102e-05,0.013958930662929867,0.5325361512791991,0.5208127535611123,0.05484735525127931,0.5382374465759043,0.48197070819428994,0.17412866147571376
industry_id,131,120,21212,0.01922512995473933,0.013383589613854103,-0.0003132375067754571,0.054340854058372315,0.08533874938252928,-0.00045755544362179463,0.0013876555558279262,-0.00014431793684633755,0.019247980608076268,0.5387553041018388,0.5346005088328201,0.07050781065652072,0.5454390596298143,0.4785007072135785,0.4018859028760019
industry_id,131,240,20951,0.026868513016296947,0.01911551358234435,-0.0005107833441931177,0.01834276237912534,0.046768226291950994,-0.001016411655020498,0.0027477291610681644,-0.0005056283108273803,0.02677321173825813,0.5405508616163063,0.538932375347741,0.07930129972399326,0.5331084517891709,0.49143157191274045,0.40488806148264833
industry_id,131,480,19718,0.038125774086257336,0.027010783703497517,0.00018752362759254186,0.029977578825715955,0.04738750742561808,0.0002048827767232702,0.004975871011179765,1.7359149130728357e-05,0.03794866776739954,0.5263237979306147,0.5278110180153365,0.056012253104020124,0.5249052679399391,0.48777642523838505,0.5601541894907689
industry_id,132,5,2961,0.003874760692853345,0.0025231198624063944,-0.0001417714739744158,0.012041418941764718,0.031107988458217137,-0.00015515903917222878,4.057982321926888e-05,-1.3387565197812996e-05,0.0038724422531421607,0.5278622087132725,0.5,0.0,0.521107751957142,0.47213779128672745,0.0
industry_id,132,15,2949,0.006944028569811118,0.004605483305706547,-7.002527042909238e-05,0.04190068289302496,0.0757325102594918,-0.00023516207544605044,0.00013199092220056332,-0.00016513680501695807,0.006947953589857462,0.5418786029162428,0.5007953642420908,0.021537175865034335,0.5437207208709134,0.4587995930824008,0.0013563919972872161
industry_id,132,30,2931,0.01000609735054847,0.006788536423862641,0.00013360367665944282,0.057926413321880144,0.07926255889135725,-0.00025319149022016654,0.00019765012166025534,-0.00038679516687960936,0.010014708619385951,0.5493005800068236,0.5086968333944889,0.04640222968804509,0.5385523874589546,0.456158307744797,0.03616513135448653
industry_id,132,60,2899,0.013775608268301156,0.009682758042106497,0.0005555360076326531,0.07790582986591313,0.09179627897858332,-0.0003428998795766371,0.0004172048065551304,-0.0008984358872092901,0.013790618817891578,0.5629527423249396,0.5308890914312112,0.08461585092927179,0.5544273532019028,0.452914798206278,0.15660572611245258
industry_id,132,120,2873,0.019990548379973185,0.01477202100203066,0.0017904703711594998,0.08933893452314633,0.11280943896787524,-0.00014757460816209022,0.0014930716951047636,-0.00193804497932159,0.019987980088372898,0.5321963104768535,0.5343139892562798,0.06769040654156999,0.5547566520487504,0.41733379742429516,0.5071353985381135
industry_id,132,240,2783,0.03002891460250977,0.02179347097790949,0.0035212820801052117,0.10065005949273628,0.11184806480178942,-0.0004208000490014909,0.002790548585211064,-0.003942082129106703,0.029973090263816247,0.5393460294646065,0.5401966670072893,0.0791942119663023,0.5440252124633831,0.4139417894358606,0.4980237154150198
industry_id,132,480,2548,0.04242971658173055,0.030437033391181718,0.005996907807979886,0.10576497883648706,0.12233320006745622,0.0009472593288646435,0.005207819130614031,-0.005049648479115243,0.04223413430410553,0.5137362637362637,0.542226068941077,0.08462905594785985,0.5566869625438192,0.3873626373626374,0.6169544740973313
industry_id,133,5,1840,0.0035064181316859294,0.0022367124728680703,-0.00022358515704665833,0.014174635492730084,0.04687997901428029,-0.00015498909431540677,2.097089219207084e-05,6.85960627312516e-05,0.003499516896587988,0.5201086956521739,0.5,0.0,0.5283877159536159,0.47989130434782606,0.0
industry_id,133,15,1836,0.006074980743693302,0.003985223912519549,-0.0005090688764594155,0.011620026041098089,0.03970874011353403,-0.0002319010440981427,0.00011482539688259492,0.0002771678323612727,0.006053859104598968,0.5070806100217865,0.5,0.0,0.5269739067479274,0.4929193899782135,0.0
industry_id,133,30,1830,0.008526970373535059,0.005800206468601538,-0.0008465531969327184,0.008939879603393203,0.055052229962316575,-0.00027776325737473507,0.0001849201591516206,0.0005687899395579834,0.008484481625244716,0.4819672131147541,0.4998421309452051,-0.002391367297217211,0.5465223360792981,0.5180327868852459,0.004371584699453552
industry_id,133,60,1818,0.01182585800259238,0.008539779439411515,-0.001514881273075833,0.012128779964005356,0.04773642051473823,-0.0003581974305663559,0.0003696313155862258,0.0011566838425094773,0.011727087197135765,0.4823982398239824,0.5102175498298493,0.03943035729789711,0.5336017258142927,0.5324532453245324,0.07205720572057206
industry_id,133,120,1794,0.016257381876427033,0.012389293982801646,-0.002626374083313525,0.05415578976402246,0.07404481398472416,-0.00042008906853340623,0.0012051387779892615,0.0022062850147801186,0.01606390658236473,0.5222965440356745,0.5236360922363283,0.04706731931471491,0.5472552504788557,0.5479375696767002,0.4882943143812709
industry_id,133,240,1786,0.023629665980429503,0.018166117554953894,-0.005297378445360133,0.0133116045617894,0.03172138950943058,-0.0010540615763003686,0.002420881108073055,0.004243316869059764,0.022932864866771305,0.5111982082866742,0.5230834887700003,0.04548853370393594,0.5234298718121323,0.6007838745800672,0.44568868980963045
industry_id,133,480,1692,0.03199257361715013,0.024892645803845592,-0.008465783183464286,0.05282749302784548,0.05198765937407337,0.0006390371279109569,0.00448949054067874,0.009104820311375243,0.030761847158130705,0.5862884160756501,0.5647128010647533,0.12913813086382253,0.5436145015159175,0.6140661938534279,0.609338061465721
industry_id,134,5,23865,0.004243552612968466,0.0027550987992668733,-0.00020209493922806305,0.0033601101907169703,0.021862396395154707,-0.00015902662305090136,3.4133219373780575e-05,4.306831617716168e-05,0.004238714855472439,0.5164061517830951,0.5,0.0,0.508676618280537,0.4835938482169048,0.0
industry_id,134,15,23767,0.00780391195887496,0.005008092023802765,-0.0004194951558645832,0.023023608782026785,0.04154767420497852,-0.0002643289516923863,0.00015125437706816171,0.0001551662041721969,0.00779464407547556,0.5119498443154086,0.5002919964977993,0.007121518325216162,0.5233810479187375,0.48830261718421275,0.0016830766641420516
industry_id,134,30,23633,0.011006884900792997,0.007252572552274833,-0.0006122522424811238,0.02563158801435415,0.04549076001890056,-0.00033539093366630163,0.0002426243244339345,0.0002768613088148222,0.010993385657243287,0.5101349921713004,0.5050638658319285,0.034134015808603924,0.5305538229055904,0.49468917946764845,0.022512800981761245
industry_id,134,60,23396,0.0155628278554767,0.010619566087936093,-0.000880246192474167,0.03963096492359759,0.05599109445929314,-0.00044017596769838145,0.00047267879194610123,0.0004400702247757856,0.015549466864568992,0.5150673220773669,0.5111932790916294,0.03362483725285906,0.5329638454193881,0.4948065826031203,0.1269074588587305
industry_id,134,120,23030,0.021725281932397554,0.015685704581642715,-0.0012233752667236114,0.07553598800020389,0.09556746077031433,-0.000574484081594419,0.0014298077260128659,0.0006488911851291924,0.021751905059615766,0.5344767694311767,0.5352359042788378,0.07276858459880318,0.5475768273439258,0.5030395136778115,0.3753365175857577
industry_id,134,240,22580,0.030576653839227013,0.022631081960715397,-0.002255025068778952,0.054783856389359925,0.08572872241253504,-0.0013119235779188675,0.0028284457555328487,0.0009431014908600847,0.030517274010089097,0.5441984056687333,0.547469538374547,0.09855140066826719,0.5565091839621216,0.5120460584588131,0.3653675819309123
industry_id,134,480,21344,0.04437698090497737,0.032623477066032455,-0.004682124410596094,0.07629921813566358,0.09838358803219532,-0.00020170007013601307,0.005109012312579758,0.004480424340460081,0.04422409353075725,0.5526143178410795,0.5511566096241793,0.10233235236342972,0.5532444928741389,0.5275955772113943,0.5292353823088456
industry_id,135,5,15944,0.003860168101383954,0.0023882948423996934,-0.00019314788435736426,0.019027493935172533,0.03485400705827858,-0.00014370108683866515,3.611573408624324e-05,4.9446797518699085e-05,0.0038558509746440817,0.5194699158397186,0.5000048987521946,0.0004367843292650267,0.5144423115909487,0.48053008416028137,0.00012561236025624922
industry_id,135,15,15887,0.007001364448720915,0.00430309364656267,-0.0003795578536729405,0.024837893630247344,0.03986648777088284,-0.0002336878709959146,0.00014838918538942489,0.00014586998267702585,0.00699318023545477,0.5151228733459358,0.5002747799110038,0.009992057153302722,0.5213820132402078,0.4851291745431632,0.0007561436672967864
industry_id,135,30,15804,0.009973629944178749,0.006253708986862636,-0.000573164069583006,0.036386116117346205,0.05735847906529681,-0.00030650562140475555,0.0002320208318390289,0.00026665844817825055,0.00996288932405,0.5143363504019242,0.5039091777788823,0.022701866786748265,0.5319540958742242,0.4888917020064561,0.030571555161719097
industry_id,135,60,15647,0.013952465561597583,0.009159747854368568,-0.000864803666270101,0.053551576071262826,0.06513182207689437,-0.00039033297335077787,0.0004451307801410774,0.00047447069291932305,0.013942380362739521,0.5246132208157525,0.51535876311651,0.043416153468215736,0.533727373954815,0.4868942590461578,0.14652857690832374
industry_id,135,120,15394,0.0189744735838153,0.013254670188666951,-0.0012333898147365424,0.08058696579204185,0.08969177022419837,-0.0005548922789842683,0.0013397196476988636,0.0006784975357522743,0.018995160790768153,0.535243292405639,0.5318596439374565,0.06594541086317379,0.5418275794623968,0.48684466965503803,0.37055804586500357
industry_id,135,240,15246,0.025911976229432237,0.018730011178947206,-0.002108753590182464,0.06695177477115329,0.06766082734358402,-0.0011865163066673784,0.002725720250710296,0.0009222372835150859,0.025864925937219327,0.5284355526402099,0.5274076132907467,0.0565131831624015,0.5338038022631487,0.49576910462446705,0.3782879632666448
industry_id,135,480,14417,0.03528052702144263,0.025997584731081106,-0.0028234667086439427,0.052251849751183785,0.06794600184009275,-8.376545842110092e-05,0.004926194062266976,0.0027397012502228418,0.03507898357327542,0.5190066592674806,0.5197501638521673,0.039682223556153924,0.5367539412885977,0.49236958934517205,0.5484184239733629
industry_id,136,5,7795,0.005482670172136291,0.0035448612799916447,-0.0003084430127361243,-0.005060920772593884,0.023921154815449586,-0.00019909286145692855,4.793311975311456e-05,0.00010935015127919578,0.005473534684062713,0.5130211674150096,0.5,0.0,0.506667137016077,0.48697883258499036,0.0
industry_id,136,15,7737,0.009724192444732336,0.006365017545346938,-0.0009433920141297326,0.007576709411326391,0.037245304360304876,-0.00045437438208013523,0.0002274443009211307,0.0004890176320495973,0.0096773732456327,0.49993537546852784,0.5,0.0,0.5250559093668202,0.5000646245314722,0.0
industry_id,136,30,7662,0.013609585517097275,0.008886077359405819,-0.001683269683707309,-0.0031168298880837842,0.04683562102527879,-0.0006558323438657415,0.0003883869042730303,0.0010274373398415674,0.013498292351124212,0.4988253719655442,0.5005140909291602,0.010618984735264531,0.5343797031313964,0.5016966849386583,0.0023492560689115116
industry_id,136,60,7530,0.018811332941612375,0.012855419060199266,-0.0030630119163079857,0.008536841190111012,0.03121876313628832,-0.0010556774163664447,0.0007417160027678925,0.0020073344999415412,0.018551792340224624,0.4863213811420983,0.501464872471816,0.011370397699331746,0.5206433010639347,0.5156706507304117,0.016865869853917664
industry_id,136,120,7372,0.02596187192253977,0.018554706975492847,-0.005751723425298236,0.039664860103061604,0.0434357289399487,-0.0020522379076800133,0.0019967507853227875,0.0036994855176182228,0.0253171827415702,0.48480737927292455,0.5146375591419525,0.04180438501214672,0.5282318334894641,0.5415084102007597,0.14188822571893653
industry_id,136,240,7199,0.03927845082919147,0.028520907504620073,-0.012583909183516736,0.05699847320309817,0.05237773839152312,-0.0043156425976345805,0.0037923437668209116,0.008268266585882155,0.03723111129843451,0.45839699958327546,0.5194019475009244,0.06061161749324037,0.5360430946407094,0.5781358522016947,0.11265453535213224
industry_id,136,480,6774,0.06281586898263104,0.04602021559904987,-0.02446463605674207,0.05106466446436154,0.06516155685718594,-0.00527228764509235,0.006306779054753306,0.01919234841164972,0.057834167368085554,0.47800413345143195,0.5341003331075758,0.07919455280083888,0.549463410544357,0.6017124298789489,0.23117803365810452
industry_id,137,5,2579,0.005494007655290518,0.003340752046955943,-0.00025393911133597794,-0.007418746029168282,0.042654436436287975,-0.00020058410555221244,5.136571009652493e-05,5.335500578376553e-05,0.005487514406629302,0.5242341993020551,0.5,0.0,0.5191111119148546,0.47576580069794494,0.0
industry_id,137,15,2560,0.009371363754457044,0.005906032120971627,-0.0008168649081670587,0.03457106333345033,0.08273839915319843,-0.00044214689057753276,0.00024331913782806383,0.00037471801758952593,0.009340938623987107,0.512109375,0.5,0.0,0.5380957702851832,0.487890625,0.0
industry_id,137,30,2540,0.012712815091534733,0.008362266682634904,-0.0015418941859881158,0.06011966798144449,0.11080795059570543,-0.0006396505050934066,0.00040803119890790886,0.0009022436808947092,0.012636919140414286,0.5070866141732283,0.5,0.0,0.5500447730835631,0.49291338582677163,0.0
industry_id,137,60,2506,0.017570844025139604,0.0117737387021635,-0.0030275259659485617,0.08527401555749248,0.12217721244083857,-0.00102054260926918,0.0008003494249559228,0.0020069833566793817,0.017357920637386504,0.4816440542697526,0.5043893246721411,0.03376216974665658,0.5689636572088083,0.5235434956105347,0.017158818834796488
industry_id,137,120,2463,0.024466757476404997,0.017176141233828802,-0.00550082180503136,0.15560663559986723,0.16011929702582506,-0.002044158123365622,0.002087275268746988,0.003456663681665738,0.02407583499399212,0.5010150223304912,0.5304236770872034,0.09106411433087683,0.5983685844700387,0.5391798619569631,0.1270807957775071
industry_id,137,240,2382,0.035607108491961345,0.025038838977296363,-0.011022411831712157,0.20146161352798306,0.2219242509235845,-0.004293322340164202,0.004112753772567328,0.006729089491547954,0.034446182152634085,0.48572628043660787,0.5325032175032175,0.10367599988659831,0.6191412841412841,0.5591939546599496,0.10873215785054575
industry_id,137,480,2232,0.06212351004725155,0.043928883928810884,-0.025639510303342074,0.2304984279671044,0.23882905275182142,-0.004941058657040292,0.006728296557483372,0.020698451646301783,0.05775656620242743,0.496415770609319,0.5591209791349707,0.13374963530085549,0.6497742508422082,0.6164874551971327,0.2446236559139785
industry_id,138,5,715,0.004331499286249309,0.002389533737778356,-0.0003216328109902333,-0.008534605272633802,-0.027829700330170327,-0.00016345273150974508,1.9459832135794137e-05,0.00015818007948048822,0.004319331544380947,0.5230769230769231,0.5,0.0,0.485051045211473,0.47692307692307695,0.0
industry_id,138,15,707,0.008346448501820564,0.004522104448349948,-7.842217992321263e-05,0.07187070426538715,0.03383718326259849,-0.00025726858593526467,0.00013288015310962298,-0.00017884640601205202,0.00835457784899551,0.5346534653465347,0.5,0.0,0.5171636030298644,0.46534653465346537,0.0
industry_id,138,30,698,0.01263739639377188,0.007055247765988614,0.00020207688696159898,0.11544372478090512,0.07143749028469577,-0.00032886820552182814,0.0002240025329492686,-0.0005309450924834271,0.012659681125018807,0.5444126074498568,0.49636536947241905,-0.04289368024900158,0.5236934808736375,0.4512893982808023,0.0071633237822349575
industry_id,138,60,681,0.018179955696513296,0.01093153670744962,0.0010047141973452082,0.17614032323107354,0.13626833129148516,-0.0004219454454607501,0.0004951218261360815,-0.0014266596428059585,0.01823283845325953,0.5477239353891337,0.5063297779332051,0.01798875989426663,0.5290216821122574,0.4419970631424376,0.14243759177679882
industry_id,138,120,655,0.025842531119960994,0.017340647580388627,0.0021456223942293543,0.22667504048002132,0.20212924629422813,-0.0007248386632267187,0.001643088000577389,-0.002870461057456073,0.02607598177352632,0.5557251908396946,0.549717529977365,0.10173031717455676,0.5892259198982359,0.4717557251908397,0.39083969465648855
industry_id,138,240,620,0.03976472808359034,0.029040026955701778,0.0024317965803587163,0.23945618596098076,0.2691905198339391,-0.001267253271596987,0.003245548786673163,-0.0036990498519557033,0.040342181155124966,0.5935483870967742,0.5850185372430063,0.17163533898149214,0.6375337040781934,0.44516129032258067,0.4129032258064516
industry_id,138,480,542,0.047578442838926704,0.038516286983690154,0.0013731438193611302,0.22061302939599747,0.24522381557179057,-7.62403141483802e-05,0.005028085322129866,-0.0014493841335095105,0.04841435089588202,0.5922509225092251,0.5915677089007517,0.18458267235242004,0.6491039328902931,0.5055350553505535,0.5627306273062731
industry_id,139,5,23357,0.005369102615497084,0.003184361897900513,-0.00024181901094271982,-0.011930319621321647,0.022334611226176772,-0.00016379125084522335,6.374347933542902e-05,7.802776009749646e-05,0.00536251499381022,0.5196351333989979,0.49996118051155436,-0.0008151142775421537,0.506123211315015,0.4802363924457197,0.002269710076656246
industry_id,139,15,23168,0.00964871798314293,0.005767249992513875,-0.00037542454047132353,0.0012969596288231878,0.028516050519364424,-0.0003145582502349513,0.00023836998172527545,6.08662902363722e-05,0.009638773503846716,0.5218667702801882,0.5012821324674223,0.008606463459416458,0.5107836442579633,0.4784354358243751,0.022665457842248413
industry_id,139,30,22939,0.013453798028416106,0.008289864495682725,-0.00045899117098583395,0.0034450691029836835,0.02930821284017727,-0.0003945147148173932,0.0004069604289207215,6.447645616844073e-05,0.013441208317505553,0.5250926531502071,0.5054699918534623,0.020380122399415578,0.5120400650412233,0.4767386091127098,0.07795945062132112
industry_id,139,60,22549,0.01880597559330964,0.012106802565445232,-0.0006183855345939167,0.020305881087919135,0.04615574820930345,-0.0005849474235590526,0.0007994010039501182,3.3438111034864206e-05,0.018795038118149757,0.5364555614688664,0.5171475319575117,0.046278065885939204,0.516347046489484,0.47121695937555436,0.16360652829519248
industry_id,139,120,22022,0.02625312776779434,0.01810234599670841,-0.000562771340819505,0.04326704224001209,0.07121512626135161,-0.0007870399849022867,0.00221690846692543,-0.00022426864408278167,0.026249399210262113,0.5316501680138044,0.524638589575315,0.05110333876583741,0.5308550952655033,0.4737535192080647,0.36513486513486515
industry_id,139,240,21475,0.036380217527979604,0.02596480469554429,-0.001050387586433555,0.048526097635677196,0.0817273722165584,-0.001638100991327515,0.004316940576666135,-0.0005877134048939601,0.036317998802422494,0.539930151338766,0.5356829795032151,0.07408419089245546,0.544821736997856,0.4841443538998836,0.3649359720605355
industry_id,139,480,20106,0.05259875399612571,0.03691458804699881,0.00019226454830033736,0.12790765206561905,0.16255446497079015,-0.0009787346966224012,0.00760679652343932,-0.0011709992449227386,0.05302750877065438,0.5635414076100472,0.5634295416748112,0.12639310071837145,0.5778611917269323,0.4566525739865705,0.4932106441183785
industry_id,14,5,5245,0.00336641403537389,0.002158097842634316,-0.00023451419217563645,0.00747788720107914,0.008759839839987373,-0.00014975970337264267,3.389154700977832e-05,8.47544888029938e-05,0.003358318055141595,0.4995229917954589,0.5,0.0,0.5036180208748664,0.5004770082045411,0.0
industry_id,14,15,5229,0.006216412903021254,0.003904463400538512,-0.0006231530060109916,0.0022267828134019474,0.01467907342985772,-0.00020797076120232687,0.00015123682162973532,0.00041518224480866476,0.006183588120897753,0.48861679739812514,0.5,0.0,0.5190169920440519,0.5113832026018749,0.0
industry_id,14,30,5205,0.00874019175512896,0.0056169097120122875,-0.0011377815055051276,0.0036799268370158035,-0.004773454334723412,-0.00026050521762615317,0.00023271089391949386,0.0008772762878789743,0.00866354944697571,0.47943889315910837,0.5035760596797716,0.025053266305714895,0.5022268560453104,0.5251729438893159,0.0207532667179093
industry_id,14,60,5158,0.01190409821382733,0.008006493797803294,-0.0019865330637915185,0.008921145362608515,-0.02714660948496181,-0.000250442479626285,0.0004564477116170763,0.0017360905841652334,0.01173236742569746,0.47382706475378056,0.4960820746157131,-0.008922724883684612,0.49414252035459205,0.5459480418766964,0.25746413338503293
industry_id,14,120,5077,0.016690265813690184,0.011845801228814047,-0.0034473442734409506,0.039231869963089534,-0.02684548177529837,-0.0002450149579866818,0.0012748171859977516,0.003202329315454269,0.016330619497491698,0.4939925152649202,0.4943818839466412,-0.011133785868976339,0.5028152224011472,0.5674610990742565,0.496356115816427
industry_id,14,240,4991,0.023598814719831586,0.017045271366943796,-0.006514391641783664,0.11806025794502539,0.002758381027834727,-0.0005123154078632633,0.002556797717022576,0.006002076233920401,0.02284116985916125,0.48867962332197956,0.4898803606983014,-0.019885250510650113,0.5164592643668827,0.5934682428371068,0.4916850330595071
industry_id,14,480,4661,0.032338955883942956,0.023568801329825893,-0.011858550719708677,0.03112875864098441,-0.10696531477895761,0.001284337015171643,0.004372918147805213,0.01314288773488032,0.02990320195563137,0.5462347135807767,0.48577051469374016,-0.02840683052211015,0.500164297315432,0.6726024458270757,0.6702424372452264
industry_id,140,5,2782,0.005314498990434951,0.0032937050587438454,-0.0001876620513915846,0.0023039865251079316,0.025716447586687157,-0.00016161694126791382,6.843136836920356e-05,2.6045110123670767e-05,0.0053109014590422676,0.5143781452192667,0.4987428509347136,-0.01661653404297669,0.5100796970425956,0.4841840402588066,0.005751258087706686
industry_id,140,15,2759,0.009496926819817324,0.005893719379581634,-0.00021020961495202487,0.002815958982814691,0.03676056296598888,-0.0003279593639022717,0.0002404469470510278,-0.00011774974895024686,0.009492232106905286,0.5299021384559623,0.4992639252675724,-0.004956119123489247,0.5035761623648947,0.46792316056542227,0.02247191011235955
industry_id,140,30,2729,0.01318618380193183,0.008363612391173007,-0.00026212860677700346,0.003850406144870106,0.04559712069092383,-0.00042140886623247026,0.0004126247175338799,-0.0001592802594554668,0.013178708155166727,0.5364602418468304,0.5062860428950949,0.022391332206134745,0.5115126676602086,0.46353975815316967,0.08574569439355074
industry_id,140,60,2682,0.019562317243657187,0.01256858843335189,-0.0003348482107919535,-0.003328659658102576,0.040987594093888816,-0.0006257357659471366,0.0008063254514424331,-0.00029088755515518314,0.01954014025218357,0.5260999254287845,0.5119793840049428,0.03164076000126186,0.5111645830977143,0.4783743475018643,0.17300521998508575
industry_id,140,120,2652,0.028961883328496342,0.01894386552490453,1.6256083615887948e-05,-0.015779590573571978,0.04175993299890078,-0.0009095482196676233,0.0022631621123037357,-0.0009258043032835113,0.02883762877398051,0.5188536953242836,0.5154049065372701,0.03259845226179588,0.5205534363741058,0.4894419306184012,0.33634992458521873
industry_id,140,240,2648,0.04138408116320326,0.028359489492804903,8.232966906668791e-05,-0.02811108403421538,0.06977531159749233,-0.0019856599003951953,0.004396528276318847,-0.002067989569461883,0.04102639314302603,0.5630664652567976,0.5579775101272941,0.12367863620141595,0.5586012772237939,0.48527190332326287,0.3255287009063444
industry_id,140,480,2512,0.06038028214037989,0.04292136503255904,0.00526270087616641,0.0820017834520047,0.19810552658211295,-0.0016304353035581935,0.007595981386449414,-0.0068931361797246035,0.06029508443367888,0.6142515923566879,0.6110860432153528,0.22275326841029838,0.6166386883457228,0.46337579617834396,0.4486464968152866
industry_id,141,5,13818,0.003672418146659001,0.002089442363036549,-0.00022959215807900362,0.01847976960751853,0.04652948453719526,-0.00014475948982580904,3.441916035784641e-05,8.483266825319456e-05,0.003665708801064502,0.5186553647757733,0.5,0.0,0.5184135419274535,0.4813446352242266,0.0
industry_id,141,15,13767,0.006803563898955926,0.0038438690344793605,-0.00046987662211031534,0.029466368806943907,0.06649038290273829,-0.00020867512318851057,0.0001348580914760296,0.00026120149892180477,0.006789953941305579,0.512831697564522,0.5,0.0,0.5332167667953194,0.487168302435478,0.0
industry_id,141,30,13701,0.00961765658422541,0.005642166820523976,-0.0008569167010418055,0.03359648733810914,0.07284328647941384,-0.0002637217633675351,0.0002034707626924106,0.0005931949376742705,0.009584082809914312,0.5012048192771085,0.5015998579259535,0.017763823607145568,0.5382757709792646,0.5004016064257029,0.008178167214311792
industry_id,141,60,13582,0.013230673098676218,0.008226372177193448,-0.0014993068415708817,0.03673562907467471,0.06926171645159154,-0.0002732252551977886,0.00036498072671550856,0.001226081586373093,0.013153794338741165,0.5132925841372707,0.5294541732989877,0.07404620725041308,0.5502957052580193,0.5264747035864202,0.1963325723543707
industry_id,141,120,13422,0.017573815873637856,0.011791021274480135,-0.002796251969264733,0.0469714245830928,0.06266768582470375,-0.00034780860072631647,0.0010129709514921732,0.0024484433685384166,0.017367977134989627,0.5273431679332439,0.5341878764096817,0.06866783103764816,0.5475338101119249,0.5487259722843093,0.4330949187900462
