dimension,group,horizon,rows,rmse,mae,bias,pearson,rank_ic,prediction_mean,prediction_std,target_mean,target_std,accuracy,balanced_accuracy,mcc,auc,target_up_rate,prediction_up_rate
industry_id,149,120,1991,0.017704419832017836,0.012297643821732063,0.00046235414482519974,0.19712226535258057,0.19089866803692826,-0.00030553691929495334,0.000722421055031381,-0.000767891064120153,0.017826610015710277,0.5796082370668006,0.5691131861947342,0.1429810290664431,0.5858836747672134,0.4590657960823707,0.3661476644902059
industry_id,149,240,1975,0.02540574178367786,0.018066169137543362,0.00020823145963513065,0.23002864985657928,0.27319178392030896,-0.0005787931338447748,0.0015053004491683121,-0.0007870245934799054,0.02570887887981073,0.5954430379746836,0.585821831999635,0.17419942887185422,0.6223886061088779,0.4470886075949367,0.4
industry_id,149,480,1917,0.03537842558389342,0.0255538725074883,-0.00025075020912068946,0.29888477484378617,0.3177412674623903,0.0006255005951424265,0.002894144516258345,0.0008762508042631159,0.03613458194525361,0.6103286384976526,0.6171535838415634,0.2385326141467414,0.6444668502852646,0.4679186228482003,0.5988523735002608
industry_id,15,5,6546,0.00454035586450204,0.0023849616667733302,-0.00031919813929125505,0.007597840976940175,0.0374797241912384,-0.00014180122678430845,4.350507829801736e-05,0.0001773969125069466,0.004529243365820602,0.5036708473539309,0.5,0.0,0.5250848674196608,0.49632915264606914,0.0
industry_id,15,15,6513,0.007036659747385772,0.0042060711520287945,-0.0006630979326250842,0.015043128471106096,0.04250083440130191,-0.00023527690144810396,0.00016392491278630625,0.0004278210311769802,0.007005894834863886,0.4930075303519287,0.5003029385034838,0.017280262849306848,0.5259374793891263,0.5072998309512833,0.0003073613032119256
industry_id,15,30,6481,0.009966571857478762,0.006027331054907416,-0.0011150972648304965,0.042398579473991685,0.05051852378607834,-0.00031034517810665097,0.0002535548878447054,0.0008047520867238455,0.009911504791322964,0.48927303596233984,0.5025662849257642,0.016682696298267907,0.5331814666365318,0.5139682049699028,0.02423213458867109
industry_id,15,60,6429,0.014238136381746966,0.008965761194072058,-0.0019324833457556264,0.07446187395034952,0.06223878453281363,-0.0003767591792757138,0.00044282129241337377,0.0015557241664799126,0.014132442523243655,0.5050567916601836,0.5227854250933549,0.06617164238360364,0.5406856764015845,0.5243503967636534,0.1370779523883616
industry_id,15,120,6336,0.019748767291796636,0.01282749700172981,-0.0032232159795295926,0.10979868518315562,0.08167653631068224,-0.0005962021420343419,0.0011545936771879175,0.0026270138374952508,0.01957690585167945,0.5098689404705511,0.5286554465315081,0.06166586451902273,0.5487001525441648,0.5487130901626401,0.3099636822990684
industry_id,15,240,6258,0.028166623001001336,0.018670978208700884,-0.00648532004908259,0.12428421292580329,0.11781982568298116,-0.0011876853359339312,0.0023314651893410086,0.005297634713148659,0.02760180394273588,0.5227744925683234,0.5539015520242053,0.11287269301372024,0.5889608433100298,0.5868627137605882,0.33019018699057057
industry_id,15,480,5872,0.03779349235410727,0.0249333729124194,-0.010174354042081082,0.11844117531158434,0.1030598731435953,-6.719963166985486e-05,0.004209258331895463,0.010107154410411226,0.03665600074231477,0.5621805792163543,0.5524227323122961,0.1016397363322756,0.5819643639223874,0.6321976149914821,0.5507666098807495
industry_id,16,5,7420,0.004050770520997572,0.0024474519449435217,-0.0002330497975922144,-0.017546479107926012,0.014303977890562255,-0.00016167864036635557,2.702846244442639e-05,7.137115722585884e-05,0.00404349647906874,0.5248313090418354,0.5,0.0,0.5076488868281696,0.47516869095816466,0.0
industry_id,16,15,7393,0.006923574518748114,0.004377436905841116,-0.0004140394392477793,0.009372767084850605,0.025072435085868115,-0.00026424936349037277,0.00014121253206490439,0.00014979007575740652,0.0069110642297944775,0.5234872072559903,0.5,0.0,0.5055669182123798,0.47651279274400976,0.0
industry_id,16,30,7352,0.009581470527493969,0.00623628414995054,-0.0006719464470929571,0.007820886092489921,0.02746938023392015,-0.00034256656154719046,0.00022544230719947982,0.0003293798855457667,0.00955698394707076,0.513679052674561,0.4995481204614585,-0.007916018219248628,0.511607697363376,0.4857765074179937,0.0032666394446712946
industry_id,16,60,7268,0.013104396748769908,0.008830088874045636,-0.0010474664982463829,0.009313789582859852,0.0229672684144625,-0.00044273941871316987,0.0004109698060554422,0.000604727079533213,0.013059828090477267,0.5114230663363611,0.5020039635841442,0.008355665976219305,0.5109043285992417,0.48926507018992565,0.061244150839526564
industry_id,16,120,7139,0.017885522729564382,0.01265573279710713,-0.0013208700700258198,0.031860458002903415,0.04385046776290345,-0.0006806468560110811,0.0012415587674819543,0.0006402232140147389,0.017833019535132263,0.5049033342673017,0.5043843933903192,0.009621570096153814,0.5258193799812839,0.49873914261697955,0.2942000560381059
industry_id,16,240,7052,0.024146466316909844,0.017589445027743258,-0.0023205940161764712,0.08331847217360801,0.0599229359803611,-0.0013780942376985907,0.002532050574636207,0.0009424997784778806,0.02411284738567877,0.5031910367323784,0.506758004229819,0.014715744255279363,0.5255968595227828,0.5090058147780456,0.30208481066515386
industry_id,16,480,6638,0.035396461300076794,0.02440924948187166,-0.0047141893289417095,0.0539099715834077,0.05615338378007066,-0.000631328282982538,0.0046449841076779035,0.0040828610459591715,0.0350235718734777,0.512805061765592,0.513868736699555,0.027758467441592213,0.5351390391969477,0.5191322687556493,0.4727327508285628
industry_id,17,5,6039,0.003467756699863515,0.002135410432948515,-0.00021671856636116865,0.01219136104070827,0.0310646010969799,-0.00012527283550962167,3.396595873545929e-05,9.144573085154697e-05,0.003461225568009811,0.5102414654454621,0.5,0.0,0.512222368459601,0.4897585345545379,0.0
industry_id,17,15,6022,0.005959761240475231,0.0036885405940869655,-0.0004365895558575017,0.019870563154396025,0.04348320113674589,-0.00020604304231971836,0.00012539094533446787,0.00023054651353778335,0.005944917601870771,0.5026640026640027,0.5023394309495282,0.020929618868193417,0.5219883998733644,0.4996669996669997,0.012654012654012654
industry_id,17,30,5996,0.008405078235432262,0.005318649346947382,-0.0007050695498226572,0.026996456259161673,0.05353772889372275,-0.00026565417880590415,0.00018701341722582158,0.00043941537101675304,0.008378415319052207,0.501921470342523,0.5077842555829187,0.0440609856601219,0.5297829376846314,0.506265664160401,0.03224728487886382
industry_id,17,60,5948,0.011988679714061479,0.007829492088116253,-0.0011523165776354965,0.038052365575115515,0.06181802764904346,-0.00032431676405827715,0.0003265048480354309,0.0008279998135772193,0.011941135726846625,0.4973063973063973,0.5162710411091431,0.0525978807148368,0.5393540058344737,0.524074074074074,0.1069023569023569
industry_id,17,120,5873,0.016893856109550444,0.011350990554619944,-0.002112817254502475,0.06854995997387017,0.07751996826111256,-0.0005310730525910827,0.0009754775937158939,0.001581744201911392,0.016799809289942035,0.5024697666496338,0.5187927002105485,0.042040246854456516,0.5496806196305779,0.5358541986033044,0.2737182762732073
industry_id,17,240,5795,0.02326102026939191,0.0165822875951764,-0.004227341519332991,0.11514081823589492,0.11154698432828539,-0.0010757230606928108,0.0020772194692785617,0.0031516184586401798,0.023019581229717215,0.5111341273951321,0.535679701440571,0.0775143295593878,0.5586914208894885,0.559295701708959,0.2972553081305023
industry_id,17,480,5421,0.0340056482519464,0.024353163574546127,-0.007317370374396643,0.11682823595326483,0.12123713864393834,-0.0003512281580200892,0.003975039546523873,0.0069661422163765545,0.03343794578571835,0.5445489762036525,0.5493536295160208,0.09769662320245055,0.5735016792624115,0.5753551005349566,0.4755580151263604
industry_id,18,5,4154,0.004821304523238016,0.0029106204284151025,-0.00023688383904065682,0.01187789126476956,0.0019058635769153454,-0.00014769562325376955,3.2356567767623355e-05,8.918821578688727e-05,0.004815757267953822,0.5216763005780347,0.5,0.0,0.4955926480748434,0.47832369942196534,0.0
industry_id,18,15,4125,0.00872016479666148,0.005154028182405179,-0.0004230292340405757,0.01681223366096407,0.0224099071540881,-0.00027136292926452095,0.00013238751953151108,0.00015166630477605477,0.008711117671291794,0.5230470645317807,0.5,0.0,0.5044965479949494,0.4769529354682193,0.0
industry_id,18,30,4094,0.012099465238038305,0.007441205000136037,-0.0005254059325503009,0.0291921818552969,0.03898890788623615,-0.00035875675253158675,0.00019747513818711097,0.00016664918001871418,0.01209220525059893,0.525647288715193,0.49956135312867933,-0.014020938892094372,0.5121299141372082,0.4738641914997557,0.0009770395701025891
industry_id,18,60,4044,0.017262396387951743,0.011042833908584604,-0.0008960391311437422,0.04207425142072002,0.08178140845563497,-0.000504966618554919,0.0003463818585971886,0.0003910725125888231,0.01725022503412528,0.5364828097947069,0.5041928989166213,0.028829560239432485,0.5436650499160486,0.4662379421221865,0.021518674251793223
industry_id,18,120,3955,0.025028594950937334,0.0166078200238989,-0.0014702973684965212,0.024872243886379465,0.07013525368628004,-0.0008912399534239668,0.0011275175111883032,0.0005790574150725544,0.02498797741583731,0.5304677623261694,0.514230773374126,0.035307590013423616,0.5366962711485318,0.4725663716814159,0.20328697850821745
industry_id,18,240,3874,0.036100295446095554,0.024574782864839332,-0.0025117067601311592,0.031475444625432024,0.10132616532752955,-0.0017296817244684913,0.002314755752399453,0.0007820250356626681,0.03601127577442458,0.5454310789881259,0.5336499839760709,0.07914490207560117,0.5585886924473881,0.4775425916365514,0.23618998451213216
industry_id,18,480,3600,0.045852065016801155,0.03375155282485543,-0.003557061117100804,0.033410783595361294,0.08685250836520879,-0.0012331185643173134,0.004289773670351424,0.0023239425527834907,0.04565571385196883,0.5380555555555555,0.5326801578182115,0.06623822101031182,0.5549793244755817,0.4683333333333333,0.41305555555555556
industry_id,19,5,6584,0.0033263994794945073,0.002084432080998679,-0.00019127443477965237,-0.0006433113162476244,0.02013030900556966,-0.0001296152341159428,3.291835030805073e-05,6.165920066370955e-05,0.0033207112681272843,0.5082669932639314,0.5,0.0,0.5058554892046392,0.49173300673606857,0.0
industry_id,19,15,6558,0.005488457030940669,0.0036082433650222387,-0.00036632041379704795,0.027180622405593147,0.04378306886959776,-0.00020463964817366673,0.00012091651821185423,0.00016168076562338122,0.005478171053698306,0.5059021922428331,0.5011457834848102,0.013269216886448191,0.5218453347423327,0.4951709336195002,0.0075118810363329755
industry_id,19,30,6528,0.007622526940226417,0.00514413352017626,-0.0006234422738362959,0.04241006356005044,0.05334129956256426,-0.0002639640532317001,0.00018217944025401183,0.00035947822060459583,0.007602534141253898,0.4923147863510606,0.50297715707028,0.017078476437815918,0.5314507126295545,0.5113741162004304,0.03135567168767292
industry_id,19,60,6470,0.010788696579144701,0.0074887044838721625,-0.0010291317851629195,0.05695097092543373,0.06346283432453005,-0.0003231832535467449,0.0003302853878342395,0.0007059485316161746,0.010753246576059727,0.49597149054849704,0.5095759656068138,0.03411044101965047,0.5386686377705378,0.5164239231484351,0.08614812519367834
industry_id,19,120,6368,0.014689589869309341,0.010570688919984444,-0.0017364902375167422,0.056172787942418284,0.060289619846669314,-0.0005092488701080383,0.0010149348697583978,0.001227241367408704,0.01460836250834156,0.5018856065367693,0.5145187645284766,0.03211710414260789,0.5362218904699536,0.5292269013199246,0.28472658705216847
industry_id,19,240,6268,0.02052302108295877,0.014432607781515588,-0.003190218158760695,0.07662257432083357,0.0906244100649251,-0.0010681842678157737,0.0020792084886334158,0.0021220338909449213,0.020326594132951067,0.5186072512378215,0.5327168244305359,0.07162035144623721,0.5530064765572574,0.5339402651333652,0.29436192301549274
industry_id,19,480,5844,0.029127328212430702,0.021353610430326284,-0.004817530126363136,0.09725612894846737,0.11162920725141848,-0.0003441932110087519,0.004041608403147848,0.004473336915354384,0.028836217264895124,0.5386853817185895,0.5431708388230128,0.0856965414396987,0.5707339223998014,0.5669291338582677,0.4722697706264978
industry_id,2,5,1809,0.005753877576564573,0.003247551176528662,-0.00033248940432793614,-0.0026483483676720348,-0.0032978529861921032,-0.00012575682283527087,3.279759023595807e-05,0.0002067325814926653,0.005744082557252817,0.5046987285793256,0.5,0.0,0.47917970583633235,0.4953012714206744,0.0
industry_id,2,15,1796,0.009616436202436551,0.005811572351882547,-0.0008556288845312755,0.0232927960393407,-0.003766331078601183,-0.0002636120686590356,0.00012856412957439376,0.0005920168158722399,0.00958042771255798,0.48329621380846327,0.5,0.0,0.4928523011679644,0.5167037861915368,0.0
industry_id,2,30,1786,0.013125402253616188,0.008358722089503825,-0.0015080547540699011,0.013251736908215406,-0.037986595515464926,-0.0003334873853900422,0.00017411101985944543,0.001174567368679859,0.01303962470663619,0.46976483762597987,0.49881093935790727,-0.035492409135658376,0.47616468175326676,0.5291153415453528,0.0011198208286674132
industry_id,2,60,1763,0.018616132199527985,0.012638013561944569,-0.0026303213418113094,0.010216153629862043,-0.03318924364612724,-0.0004230084199676532,0.0003398197454625479,0.002207312921843656,0.0184297116986053,0.43221781055019853,0.4963943701314444,-0.013222631070086126,0.4691179415826034,0.5762904140669314,0.07884288145207033
industry_id,2,120,1720,0.025177876658360358,0.01849927479429425,-0.0051744341645633875,0.0685677987260967,0.023033756894727326,-0.0010498015930690684,0.0009588501496666385,0.004124632571494319,0.024687598998469718,0.3901162790697674,0.4715686606885563,-0.09248045754860844,0.50178410997915,0.6034883720930233,0.10058139534883721
industry_id,2,240,1686,0.03370194260341113,0.02682793973753537,-0.011300213469518526,0.053575690301374525,0.040168049974015844,-0.0020339407266641296,0.0019494692341505157,0.009266272742854397,0.031795714078872474,0.43238434163701067,0.4992000734358813,-0.0022737881069931263,0.5197898043604011,0.5925266903914591,0.1387900355871886
industry_id,2,480,1524,0.04768959964359804,0.03803787061633676,-0.025686111493273277,-0.0054415846288382195,-0.03833235139274695,-0.002218216482824597,0.0033580947917004034,0.023467895010448683,0.04002227014339813,0.41338582677165353,0.5363894740980392,0.07033475976385176,0.5437885476817623,0.7526246719160105,0.27493438320209973
industry_id,20,5,5602,0.0044604616045034766,0.002880300514480106,-6.879379678395077e-05,0.04116136628126558,0.046803418647023476,-0.00015925250494971136,2.7190210063532736e-05,-9.045870816576058e-05,0.004460967511400059,0.523852063605503,0.5,0.0,0.517265715185224,0.47614793639449704,0.0
industry_id,20,15,5584,0.008135855245614505,0.0053158685615032454,-0.00022287161980256282,0.05306059215226237,0.06166766030390578,-0.00025730977913319405,0.00013317220505966028,-3.44381593306312e-05,0.008138780893070992,0.5249865663621709,0.5,0.0,0.5248169564127779,0.4750134336378291,0.0
industry_id,20,30,5558,0.01199056526581209,0.007911192678306265,-0.00044461967384680344,0.06959044307006851,0.06701991502032195,-0.0003143960441855089,0.0001855713008622526,0.0001302236296612945,0.011993802887737416,0.5114270289724672,0.5027061479639039,0.026623622592699785,0.5309055443575034,0.49109231599784053,0.010437286305560555
industry_id,20,60,5508,0.01730586665152574,0.011636665415442738,-0.0008638133793098301,0.0904011160919117,0.0746168593298449,-0.00042772697933133523,0.0003994988327314121,0.00043608639997849496,0.017315830184075235,0.5027243007628042,0.5019930112004458,0.0067233332939101425,0.5325535718244029,0.4990918997457319,0.09734834725753723
industry_id,20,120,5437,0.024401723054184796,0.017373619955788976,-0.001404918720121231,0.1093828812704952,0.0753064984697113,-0.0005705393383707505,0.0011896991642553617,0.0008343793817504805,0.02446265913928754,0.5119573215599705,0.519110425189472,0.041027896484067905,0.5351359654069906,0.5194996320824136,0.3173289183222958
industry_id,20,240,5344,0.03220232877975588,0.02398856851288149,-0.002577323957132381,0.18523939072439569,0.1553584099693288,-0.0012289074894577066,0.0024518924960405257,0.0013484164676746744,0.03246265297009403,0.5232035928143712,0.5393212751598211,0.08431639494322074,0.5911829350698864,0.5428517964071856,0.31530688622754494
industry_id,20,480,5120,0.03978654941886795,0.030640490085242788,-0.005598575059925892,0.19856958843883474,0.18796227919097325,-0.0003224592467063303,0.004544587745663985,0.005276115813219562,0.04004046171454965,0.57890625,0.5827235823628465,0.16445021957048622,0.6107229404355542,0.5591796875,0.4775390625
industry_id,21,5,5232,0.004697208830764556,0.002718879233070615,-0.0002182607292896533,-0.009397544809661682,0.03132715276834798,-0.00015062753530732073,6.159851864873803e-05,6.763319398233258e-05,0.004691152043644802,0.5255404629806772,0.49965612266079,-0.012418855266507753,0.5104012435661541,0.4740769083604362,0.0007652573177731012
industry_id,21,15,5198,0.008261358411263554,0.004911948238689301,-0.0004427984134536641,-0.0009154727249321208,0.0451339354326099,-0.0003040900437746695,0.00018938638195040947,0.00013870836967899458,0.008247135588667982,0.5282909930715936,0.5,0.0,0.518221104504388,0.47170900692840645,0.0
industry_id,21,30,5155,0.011622784121327771,0.007112045837110554,-0.0006182317254523298,0.023343476306445513,0.04496596492759292,-0.0003974151324394279,0.00032544740029920343,0.00022081659301290195,0.011609365989226928,0.5217306946061312,0.502207284112984,0.020732772288239325,0.5149701673524053,0.4800155219247187,0.011447419480015522
industry_id,21,60,5088,0.01611980013303125,0.01026990304419496,-0.0009583171859133349,0.04778696151807292,0.0634075433654268,-0.0005724641076474356,0.0006099784056937079,0.0003858530782658993,0.016108899028505333,0.5180817610062893,0.5025786747565538,0.012229248118627184,0.5245522879502355,0.4829009433962264,0.04658018867924528
industry_id,21,120,4979,0.021359886476817268,0.014467839013997673,-0.0013434010776356415,0.05811755238615361,0.07212055043387172,-0.0010724577194117261,0.001671341255876432,0.0002709433582239155,0.02134933596819531,0.5137577826872866,0.5037906834601633,0.009554652642338228,0.5282852374620576,0.4836312512552721,0.1954207672223338
industry_id,21,240,4885,0.029452716739786382,0.021034358484824333,-0.0020941293423513605,0.12918834276870672,0.14402969961083284,-0.0021721159430299845,0.0034390704393124885,-7.798660067862377e-05,0.029623858263757435,0.5361310133060389,0.5235316981597326,0.056479105023724295,0.5646750901253642,0.47717502558853636,0.22292732855680655
industry_id,21,480,4578,0.0471663483082189,0.03516320818965687,-0.007666119128810181,0.1359423062576249,0.11380465174974144,-0.0021123343681784972,0.006009756024195671,0.005553784760631684,0.04697372737147163,0.5316732197466142,0.5345851500698177,0.07124526269413374,0.5373693592050868,0.5120139799038882,0.3796417649628659
industry_id,22,5,25093,0.005505191319250009,0.003460899209366884,-0.0003438978003827569,-0.006108912936793798,0.003501339782800904,-0.00017195490584787852,3.9824434094803076e-05,0.00017194289453487834,0.005494051924492771,0.5038870948451142,0.5,0.0,0.5008720005572747,0.49611290515488576,0.0
industry_id,22,15,24920,0.010552486010652326,0.006527104152158156,-0.0009033714657023505,0.008210991574476726,0.009788189806855172,-0.00033491144392222555,0.00018955854117792354,0.000568460021780125,0.010513594847362065,0.49652847453545773,0.5000648749062457,0.0013950439590187853,0.5066917444571709,0.5035517919492716,0.0021671950876911345
industry_id,22,30,24695,0.015009715721180705,0.009525855604046894,-0.0016479230596708843,0.004539449770062294,0.0089061418663145,-0.000449560706708848,0.00029453214590276087,0.0011983623529620362,0.01491740781763927,0.4861876215165262,0.5005390082525343,0.004950213133220703,0.5112306763718717,0.514703499675956,0.011989630589760207
industry_id,22,60,24339,0.02092543691277876,0.013753235864172498,-0.0032474454073276003,-0.0254916322647347,-0.013631258880155225,-0.0006131275463453267,0.0005195350490427362,0.002634317860982274,0.02065214434530428,0.4654449831539157,0.4986093687008776,-0.006060640472371749,0.5046779440869171,0.5373079135508259,0.05542772618949791
industry_id,22,120,23879,0.028642546804999107,0.020112854471277402,-0.0060400949688152825,-0.05022238127667469,-0.037903153887594306,-0.0010315130921996372,0.0014349477016606582,0.005008581876615645,0.027889672706339554,0.46557500628193316,0.5016209286272313,0.003773958081279981,0.49635333780180335,0.5685568305553229,0.2373314347935338
industry_id,22,240,23370,0.04066200994825103,0.029299485396391486,-0.012551700918698401,-0.012254288304236296,0.0024317383934966603,-0.0022075767251432767,0.002884719841248853,0.010344124193555125,0.038533205632841586,0.4548566538296962,0.5156556850517082,0.03648599668264071,0.5388150981861249,0.6097988874625588,0.22657252888318358
industry_id,22,480,21897,0.060805276222794385,0.04285396859342632,-0.025651358933352075,-0.05380814785981112,-0.027802150708462658,-0.0017519384189672816,0.005170237375618118,0.023899420514384793,0.054609278937677426,0.4833538840937115,0.5230608322475307,0.04337641704232808,0.5356082015660836,0.6918299310407818,0.40535233136959403
industry_id,23,5,5793,0.006269916901695682,0.0036981946741349242,-0.000562024593059009,-0.04490979907513202,-0.03060705782388653,-0.00017845599886148162,4.851263094214399e-05,0.0003835685941975273,0.006242309884013174,0.49223066298342544,0.5,0.0,0.4863441438194464,0.5077693370165746,0.0
industry_id,23,15,5719,0.01188231550805232,0.007002921313398942,-0.0017842316342231441,-0.07350031166546393,-0.0377483324159789,-0.00035454546490916493,0.0002404242723749518,0.001429686169313979,0.011727474451127363,0.4700944386149003,0.4993807129369675,-0.015594942810217526,0.49557316248400834,0.5293809024134313,0.0015739769150052466
industry_id,23,30,5621,0.016773529866940036,0.01026827526554239,-0.0031919400123827657,-0.10065923242863153,-0.0577499085521799,-0.000474530304919198,0.000382507619652822,0.0027174097074635674,0.01642412121586614,0.45462633451957296,0.5024327166828102,0.02247311062382023,0.48714413127079875,0.548932384341637,0.011743772241992882
industry_id,23,60,5475,0.02366220030636602,0.015056245786512192,-0.0063697292598144115,-0.1779200622665067,-0.11943804886269604,-0.0006389512824847205,0.0006679837258715441,0.0057307779773296905,0.022660401513627693,0.4328767123287671,0.5022778763447576,0.008088120469182893,0.47349143794109794,0.5833789954337899,0.08420091324200914
industry_id,23,120,5279,0.03262668800681102,0.022678882227620357,-0.012307312813482735,-0.24028599648104199,-0.17883243606410557,-0.0010767699053660892,0.001753139753169956,0.011230542908116646,0.029747185171775416,0.43246827050577763,0.4846125894802365,-0.03199329145108835,0.46616129785247434,0.639325629854139,0.30858117067626445
industry_id,23,240,5095,0.04825940938246302,0.03388015510224997,-0.02457079034635052,-0.3354423176670243,-0.23185669089040511,-0.002171725264037077,0.003403997105779355,0.02239906508231344,0.04027027273505371,0.42854338437377304,0.5167881604795096,0.03262319016354016,0.4810076306685165,0.721044365920691,0.3078131134668237
industry_id,23,480,4977,0.0877212968061363,0.06013814902466546,-0.0536605340136623,-0.453079646530081,-0.30548930277001757,-0.001919661031268546,0.006124411587784493,0.05174087298239376,0.06640437287545008,0.4562989752863171,0.4839779265220171,-0.024992029746351552,0.46469747677960366,0.8157524613220816,0.4460518384569018
industry_id,24,5,19017,0.0052111541656078625,0.003469269066653424,-0.0002500110404378658,-0.008874541724688535,0.0008528543058927098,-0.00017882562746592573,2.783961483269436e-05,7.118541297194007e-05,0.0052048319206183845,0.5116474733133513,0.5,0.0,0.503204763789762,0.4883525266866488,0.0
industry_id,24,15,18936,0.009796621763605146,0.006433278527953353,-0.0007283824512658345,0.010248141181300921,0.02071806652773662,-0.00034000625026177746,0.00016359260445644716,0.00038837620100405694,0.00976981335649042,0.5083438952260245,0.5,0.0,0.5089368426408695,0.4916561047739755,0.0
industry_id,24,30,18826,0.014331409838370595,0.009522414447961102,-0.0013792380192048385,0.006591916005686267,0.01578237690532489,-0.0004330299071154797,0.0002657324369812203,0.0009462081120893588,0.014264163816468771,0.4953787315414852,0.5008884430034248,0.024394989640633087,0.5072976702996204,0.5055242749389143,0.0013279507064697757
industry_id,24,60,18623,0.02109418051033679,0.014469301672276958,-0.0025661081775904446,0.000505340165181313,0.010739923495834556,-0.0006063709218490315,0.0004841068267431677,0.001959737255741413,0.020932162392707496,0.4850453739998926,0.5022674224799352,0.010370472576691802,0.5076527826000781,0.5191429952209633,0.05026043065027117
industry_id,24,120,18333,0.02972375439595994,0.02156713350719845,-0.004656525196247876,-0.004879727954813324,0.01877817919848662,-0.0009509917303560202,0.0014364731430962462,0.0037055334658918563,0.029314568506234616,0.49528173239513446,0.5210813764514289,0.04864024619281902,0.5227411048126213,0.5505372824960454,0.2468772159493809
industry_id,24,240,18103,0.04028607484630505,0.030857556477216223,-0.00927944360149771,0.04047452037455742,0.07189250106510879,-0.0021034003229959334,0.002882030038334717,0.0071760432785017755,0.03921354460357844,0.4816328785284207,0.5317562985498357,0.07562095067877429,0.5602360737591247,0.587416450312103,0.21885875269292382
industry_id,24,480,17111,0.056031286625503336,0.042559994165265645,-0.01957690568411034,-0.005900926322237911,0.03338403404344431,-0.0016647397866358302,0.005139973801617921,0.01791216589747451,0.05221745818870239,0.5125357956869849,0.5436784715184151,0.08665209123673905,0.5487793278844458,0.6272573198527264,0.38875577114137105
industry_id,25,5,7096,0.004758489440331292,0.002857436154532072,-0.00019239775449935074,0.02038075359653351,0.04644947318596096,-0.00016383446782969682,3.437328012595121e-05,2.856328666965393e-05,0.004755174638485038,0.51939077704132,0.5,0.0,0.5180033898294282,0.48060922295868,0.0
industry_id,25,15,7058,0.008530266729841564,0.005180053843857354,-0.00036075909066851685,0.05455366940982837,0.06875788334587091,-0.00030156226261247995,0.0001797486595358299,5.919682805603686e-05,0.008530550631004366,0.5245181405895691,0.5,0.0,0.5312549353278265,0.47548185941043086,0.0
industry_id,25,30,7012,0.011994313410753799,0.007540322537278351,-0.0004623986392104882,0.0796100473796939,0.09148861380884098,-0.0003924242310898921,0.00027368898541293307,6.997440812059604e-05,0.012004079942177196,0.5244755244755245,0.5022334821750007,0.031208761008514902,0.5388964437187309,0.4775224775224775,0.005137719423433709
industry_id,25,60,6921,0.016754996229644055,0.01128116098974494,-0.0008198092442234749,0.09009826133509026,0.10411189009692505,-0.0005382292331824112,0.0005186820590190842,0.00028158001104106365,0.016773685579736804,0.5198670712324809,0.5077902426712221,0.028743197169465905,0.5506795145238342,0.48562346481722296,0.07975726051148678
industry_id,25,120,6802,0.02349795877338871,0.016870914311334455,-0.0013646422499198059,0.0903787909045731,0.11150128723390022,-0.0009294845722511318,0.001465486569966485,0.000435157677668674,0.023545302422617397,0.5226403998823875,0.5188482507540364,0.04342563104780003,0.5510498571570266,0.4923551896501029,0.25169067921199645
industry_id,25,240,6631,0.032088242733000885,0.024373148951849465,-0.0027458689503720756,0.1612233476851423,0.16757589217680965,-0.0018716265142644157,0.0030218938292201165,0.00087424243610766,0.03231833313329956,0.5326496757653446,0.5388306090028085,0.0869688781127964,0.5926095308325026,0.5136480168903634,0.27461921278841805
industry_id,25,480,6263,0.047070105679674824,0.03497457678629643,-0.006949347770855419,0.10554796565170951,0.15075989249151314,-0.0014605141037221687,0.005431231485468079,0.005488833667133251,0.04681319229192671,0.5709723774548938,0.5738442993809102,0.14935282243909484,0.6015630408611505,0.5181223056043429,0.4234392463675555
industry_id,26,5,3186,0.004071120989189935,0.0025259734276717426,-0.0001923369965539553,0.00724535348864437,0.024411980161970145,-0.00011942208141357015,4.416391063706278e-05,7.291491514038516e-05,0.004066655217696845,0.5028409090909091,0.5,0.0,0.5074195637660798,0.4971590909090909,0.0
industry_id,26,15,3169,0.00648571720470751,0.004134322980740378,-0.00032036903031803637,0.011668730751714972,0.03450630458211576,-0.00020394183005337875,0.00016983946491618205,0.0001164272002646576,0.006477555131364544,0.5085659898477157,0.5023459999613429,0.023771221831682218,0.5147402165439305,0.4936548223350254,0.00983502538071066
industry_id,26,30,3151,0.008890776761596258,0.005803386851338184,-0.00023038876423151124,0.08312396241294172,0.05554849697583283,-0.00027184221076572763,0.00025607092629800765,-4.14534465342164e-05,0.008905412666549112,0.5084421790379101,0.5068207282913165,0.03600636151749571,0.5166132829943572,0.49824784963364127,0.03727301688435808
industry_id,26,60,3116,0.013124310465976384,0.008735662158471878,-0.00019545542774190906,0.109949333305818,0.07280889271250669,-0.000339736218538583,0.0004503845731516366,-0.00014428079079667396,0.013164736915929906,0.4993581514762516,0.5052423203015673,0.016241913528433325,0.5349937860249845,0.5077021822849808,0.11810012836970475
industry_id,26,120,3066,0.018319981192562385,0.012223580991404982,0.00019729964690293913,0.1558905988916508,0.08956918414257048,-0.0005588442690247355,0.001261703215354692,-0.0007561439159276747,0.018473163664460297,0.5097975179621163,0.5124371368767829,0.026410253134930114,0.5462602175912196,0.507838014369693,0.3318092749836708
